CNN,streetname,from_st,to_st,cardinal,addrange,limits,location,theOrder
* 37.724337, -122.429653 | Edinburgh St & Excelsior Ave, San Francisco, CA 94112, USA | 21647000,EDINBURGH ST,EXCELSIOR AVE,,,,EXCELSIOR AVE intersection,,12068
* 37.722784, -122.430833 | Edinburgh St & Brazil Ave, San Francisco, CA 94112, USA | 21648000,EDINBURGH ST,BRAZIL AVE,,,,BRAZIL AVE intersection,,12070
* 37.721230, -122.431997 | Persia Ave & Edinburgh St, San Francisco, CA 94112, USA | 21715000,EDINBURGH ST,PERSIA AVE,,,,PERSIA AVE intersection,,12072
* 37.719685, -122.433172 | Edinburgh St & Russia Ave, San Francisco, CA 94112, USA | 21712000,EDINBURGH ST,RUSSIA AVE,,,,RUSSIA AVE intersection,,12074
* 37.718125, -122.434354 | Edinburgh St & France Ave, San Francisco, CA 94112, USA | 21714000,EDINBURGH ST,FRANCE AVE,,,,FRANCE AVE intersection,,12076
* 37.716568, -122.435544 | Edinburgh St & Italy Ave, San Francisco, CA 94112, USA | 21726000,EDINBURGH ST,ITALY AVE,,,,ITALY AVE intersection,,12078
* 37.715696, -122.436190 | Edinburgh St & Amazon Ave, San Francisco, CA 94112, USA | 21431000,EDINBURGH ST,AMAZON AVE,,,,AMAZON AVE intersection,,12080
* 37.714618, -122.436966 | Geneva Ave & Edinburgh St, San Francisco, CA 94112, USA | 21432000,EDINBURGH ST,GENEVA AVE,,,,GENEVA AVE intersection,,12082
* 37.802878, -122.408072 | Grant Ave & Edith St, San Francisco, CA 94133, USA | 25378000,EDITH ST,GRANT AVE,,,,GRANT AVE intersection,,12083
50124000,EDITH ST,END,,,,END intersection,,12085
* 37.726689, -122.446557 | Havelock St & Edna St, San Francisco, CA 94112, USA | 22150000,EDNA ST,HAVELOCK ST,,,,HAVELOCK ST intersection,,12086
* 37.727464, -122.446555 | Edna St & Marston Ave, San Francisco, CA 94112, USA | 22151000,EDNA ST,MARSTON AVE,,,,MARSTON AVE intersection,,12088
* 37.728277, -122.446569 | Judson Ave & Edna St, San Francisco, CA 94112, USA | 22158000,EDNA ST,JUDSON AVE,,,,JUDSON AVE intersection,,12090
* 37.729086, -122.446579 | Staples Ave & Edna St, San Francisco, CA 94112, USA | 22159000,EDNA ST,STAPLES AVE,,,,STAPLES AVE intersection,,12092
* 37.729894, -122.446576 | Flood Ave & Edna St, San Francisco, CA 94112, USA | 22160000,EDNA ST,FLOOD AVE,,,,FLOOD AVE intersection,,12094
* 37.730704, -122.446583 | Hearst Ave & Edna St, San Francisco, CA 94112, USA | 22161000,EDNA ST,HEARST AVE,,,,HEARST AVE intersection,,12096
* 37.731510, -122.446588 | Monterey Blvd & Edna St, San Francisco, CA 94127, USA | 22162000,EDNA ST,MONTEREY BLVD,,,,MONTEREY BLVD intersection,,12098
* 37.731510, -122.446588 | Monterey Blvd & Edna St, San Francisco, CA 94127, USA | 22230000,EDNA ST,MONTEREY BLVD,,,,MONTEREY BLVD intersection,,12099
* 37.732337, -122.447311 | Joost Ave & Edna St, San Francisco, CA 94127, USA | 22164000,EDNA ST,JOOST AVE,,,,JOOST AVE intersection,,12101
* 37.732337, -122.447311 | Joost Ave & Edna St, San Francisco, CA 94127, USA | 22163000,EDNA ST,JOOST AVE,,,,JOOST AVE intersection,,12102
22291000,EDNA ST,MANGELS AVE,,,,MANGELS AVE intersection,,12104
33011000,EDNA ST,TERESITA BLVD,,,,TERESITA BLVD intersection,,12106
* 37.778166, -122.457042 | Willard N & Edward St, San Francisco, CA 94118, USA | 27208000,EDWARD ST,WILLARD ST,,,,WILLARD ST intersection,,12107
* 37.778004, -122.458625 | Arguello Blvd & Edward St, San Francisco, CA 94118, USA | 27214000,EDWARD ST,ARGUELLO BLVD,,,,ARGUELLO BLVD intersection,,12109
50830000,EGBERT AVE,END,,,,END intersection,,12110
51951000,EGBERT AVE,ALVORD ST,,,,ALVORD ST intersection,,12112
51963000,EGBERT AVE,SHIP ST,,,,SHIP ST intersection,,12114
51962000,EGBERT AVE,DOCK ST,,,,DOCK ST intersection,,12116
51930000,EGBERT AVE,TEVIS ST,,,,TEVIS ST intersection,,12118
51945000,EGBERT AVE,VON SCHMIDT ST,,,,VON SCHMIDT ST intersection,,12120
50820000,EGBERT AVE,END,,,,END intersection,,12122
* 37.778004, -122.458625 | San Francisco, CA, USA | 33644000,EGBERT AVE,DONAHUE ST,,,,DONAHUE ST intersection,,12123
* 37.778004, -122.458625 | San Francisco, CA, USA | 33219000,EGBERT AVE,EARL ST,,,,EARL ST intersection,,12125
* 37.718427, -122.385135 | Egbert Ave & Arelious Walker Dr, San Francisco, CA 94124, USA | 20092000,EGBERT AVE,ARELIOUS WALKER DR,,,,ARELIOUS WALKER DR intersection,,12127
* 37.720645, -122.389020 | Egbert Ave & Hawes St, San Francisco, CA 94124, USA | 51651000,EGBERT AVE,HAWES ST,,,,HAWES ST intersection,,12128
* 37.721606, -122.390747 | Ingalls St & Egbert Ave, San Francisco, CA 94124, USA | 20447000,EGBERT AVE,INGALLS ST,,,,INGALLS ST intersection,,12130
* 37.722664, -122.392631 | Jennings St & Egbert Ave, San Francisco, CA 94124, USA | 20453000,EGBERT AVE,JENNINGS ST,,,,JENNINGS ST intersection,,12132
* 37.723962, -122.395041 | 3rd St & Egbert Ave, San Francisco, CA 94124, USA | 20457000,EGBERT AVE,03RD ST,,,,03RD ST intersection,,12134
50878000,EGBERT AVE,END,,,,END intersection,,12135
* 37.726780, -122.399270 | Newhall St & Egbert Ave, San Francisco, CA 94124, USA | 20608000,EGBERT AVE,NEWHALL ST,,,,NEWHALL ST intersection,,12137
* 37.727967, -122.401961 | Egbert Ave & Phelps St, San Francisco, CA 94124, USA | 20609000,EGBERT AVE,PHELPS ST,,,,PHELPS ST intersection,,12139
* 37.727964, -122.402164 | Bacon St & Egbert Ave, San Francisco, CA 94124, USA | 33158000,EGBERT AVE,BACON ST \ BAY SHORE BLVD,,,,BACON ST \ BAY SHORE BLVD intersection,,12141
35065000,EGBERT AVE,END,,,,END intersection,,12143
35063000,EGBERT AVE,END,,,,END intersection,,12145
35062000,EGBERT AVE,END,,,,END intersection,,12147
* 37.788732, -122.482318 | Lincoln Blvd & El Camino Del Mar, San Francisco, CA 94129, USA | 51486000,EL CAMINO DEL MAR,LINCOLN BLVD,,,,LINCOLN BLVD intersection,,12148
* 37.787608, -122.485240 | 25th Ave & El Camino Del Mar, San Francisco, CA 94121, USA | 27662000,EL CAMINO DEL MAR,25TH AVE,,,,25TH AVE intersection,,12150
* 37.787569, -122.486362 | 26th Ave & El Camino Del Mar, San Francisco, CA 94121, USA | 27668000,EL CAMINO DEL MAR,26TH AVE,,,,26TH AVE intersection,,12152
* 37.787520, -122.487423 | 27th Ave & El Camino Del Mar, San Francisco, CA 94121, USA | 27670000,EL CAMINO DEL MAR,27TH AVE,,,,27TH AVE intersection,,12154
* 37.787639, -122.488423 | 28th Ave & El Camino Del Mar, San Francisco, CA 94121, USA | 28032000,EL CAMINO DEL MAR,28TH AVE,,,,28TH AVE intersection,,12156
* 37.788293, -122.489449 | El Camino Del Mar & Sea Cliff Ave, San Francisco, CA 94121, USA | 33549000,EL CAMINO DEL MAR,SEACLIFF AVE,,,,SEACLIFF AVE intersection,,12158
* 37.786430, -122.490109 | El Camino Del Mar & McLaren Ave, San Francisco, CA 94121, USA | 28035000,EL CAMINO DEL MAR,MCLAREN AVE,,,,MCLAREN AVE intersection,,12160
* 37.786212, -122.490575 | 30th Ave & El Camino Del Mar, San Francisco, CA 94121, USA | 28027000,EL CAMINO DEL MAR,30TH AVE,,,,30TH AVE intersection,,12162
* 37.786332, -122.492017 | Lake St & El Camino Del Mar, San Francisco, CA 94121, USA | 28030000,EL CAMINO DEL MAR,LAKE ST,,,,LAKE ST intersection,,12165
* 37.786594, -122.493134 | 32nd Ave & El Camino Del Mar, San Francisco, CA 94121, USA | 28036000,EL CAMINO DEL MAR,32ND AVE,,,,32ND AVE intersection,,12167
51489000,EL CAMINO DEL MAR,LEGION OF HONOR DR,,,,LEGION OF HONOR DR intersection,,12169
51396000,EL CAMINO DEL MAR,END,,,,END intersection,,12171
51490000,EL CAMINO DEL MAR,FORT MILEY 7 \ VETERANS DR,,,,FORT MILEY 7 \ VETERANS DR intersection,,12172
* 37.780631, -122.509891 | El Camino Del Mar & Seal Rock Dr, San Francisco, CA 94121, USA | 28014000,EL CAMINO DEL MAR,SEAL ROCK DR,,,,SEAL ROCK DR intersection,,12174
* 37.779864, -122.509445 | 48th Ave & El Camino Del Mar, San Francisco, CA 94121, USA | 28013000,EL CAMINO DEL MAR,48TH AVE \ POINT LOBOS AVE,,,,48TH AVE \ POINT LOBOS AVE intersection,,12176
* 37.779864, -122.509445 | 48th Ave & El Camino Del Mar, San Francisco, CA 94121, USA | 34173000,EL DORADO ST,CHANNEL,,,,CHANNEL intersection,,12177
* 37.772044, -122.393351 | Long Bridge Street & El Dorado St, San Francisco, CA 94158, USA | 34176000,EL DORADO ST,LONG BRIDGE ST,,,,LONG BRIDGE ST intersection,,12179
* 37.772044, -122.393351 | Long Bridge Street & El Dorado St, San Francisco, CA 94158, USA | 34174000,EL DORADO ST,CHANNEL,,,,CHANNEL intersection,,12180
* 37.772044, -122.393351 | Long Bridge Street & El Dorado St, San Francisco, CA 94158, USA | 34177000,EL DORADO ST,LONG BRIDGE ST,,,,LONG BRIDGE ST intersection,,12182
* 37.772044, -122.393351 | Long Bridge Street & El Dorado St, San Francisco, CA 94158, USA | 23247000,EL MIRASOL PL,CRESTLAKE DR,,,,CRESTLAKE DR intersection,,12183
* 37.734189, -122.485839 | Sloat Blvd & El Mirasol Pl, San Francisco, CA 94132, USA | 23245000,EL MIRASOL PL,SLOAT BLVD,,,,SLOAT BLVD intersection,,12185
51073000,EL PLAZUELA WAY,END,,,,END intersection,,12187
* 37.727626, -122.471664 | Junipero Serra Blvd & El Plazuela Way, San Francisco, CA 94127, USA | 33410000,EL PLAZUELA WAY,JUNIPERO SERRA BLVD,,,,JUNIPERO SERRA BLVD intersection,,12189
51413000,EL POLIN LOOP,MACARTHUR AVE,,,,MACARTHUR AVE intersection,,12190
33595000,EL SERENO CT,MARIETTA DR,,,,MARIETTA DR intersection,,12192
50652000,EL SERENO CT,END,,,,END intersection,,12194
* 37.738693, -122.445223 | El Sereno Ct & Rio Ct, San Francisco, CA 94127, USA | 22305000,EL SERENO CT,RIO CT,,,,RIO CT intersection,,12196
* 37.739086, -122.446206 | Teresita Blvd & El Sereno Ct, San Francisco, CA 94127, USA | 22303000,EL SERENO CT,TERESITA BLVD,,,,TERESITA BLVD intersection,,12198
* 37.731900, -122.459707 | El Verano Way & St Elmo Way, San Francisco, CA 94127, USA | 22681000,EL VERANO WAY,SAINT ELMO WAY,,,,SAINT ELMO WAY intersection,,12199
* 37.731919, -122.460559 | Fernwood Dr & El Verano Way, San Francisco, CA 94127, USA | 22683000,EL VERANO WAY,FERNWOOD DR,,,,FERNWOOD DR intersection,,12201
* 37.731328, -122.461283 | Maywood Dr & El Verano Way, San Francisco, CA 94127, USA | 22687000,EL VERANO WAY,MAYWOOD DR,,,,MAYWOOD DR intersection,,12203
22679000,EL VERANO WAY,MONTEREY BLVD \ NORTHGATE DR \ SAN FELIPE AVE,,,,MONTEREY BLVD \ NORTHGATE DR \ SAN FELIPE AVE intersection,,12205
30004000,ELDRIDGE ST,CHESLEY ST,,,,CHESLEY ST intersection,,12206
50051000,ELDRIDGE ST,END,,,,END intersection,,12208
50052000,ELDRIDGE ST,END,,,,END intersection,,12209
* 37.771481, -122.423339 | McCoppin St & Elgin Park, San Francisco, CA 94103, USA | 25848000,ELGIN PARK,MCCOPPIN ST,,,,MCCOPPIN ST intersection,,12211
* 37.771481, -122.423339 | McCoppin St & Elgin Park, San Francisco, CA 94103, USA | 25847000,ELGIN PARK,DUBOCE AVE,,,,DUBOCE AVE intersection,,12213
* 37.771481, -122.423339 | McCoppin St & Elgin Park, San Francisco, CA 94103, USA | 24601000,ELIM ALY,ECKER ST,,,,ECKER ST intersection,,12214
* 37.790074, -122.397967 | 1st St & Elim St, San Francisco, CA 94105, USA | 24530000,ELIM ALY,01ST ST,,,,01ST ST intersection,,12216
* 37.752862, -122.421553 | San Jose Avenue & Elizabeth St, San Francisco, CA 94110, USA | 24109000,ELIZABETH ST,SAN JOSE AVE,,,,SAN JOSE AVE intersection,,12217
* 37.752784, -122.422914 | Guerrero St & Elizabeth St, San Francisco, CA 94110, USA | 25606000,ELIZABETH ST,GUERRERO ST,,,,GUERRERO ST intersection,,12219
* 37.752784, -122.422914 | Guerrero St & Elizabeth St, San Francisco, CA 94110, USA | 25640000,ELIZABETH ST,CHURCH ST,,,,CHURCH ST intersection,,12220
* 37.752424, -122.428085 | Elizabeth St & Nellie St, San Francisco, CA 94114, USA | 25643000,ELIZABETH ST,NELLIE ST,,,,NELLIE ST intersection,,12222
* 37.752392, -122.428615 | Elizabeth St & Vicksburg St, San Francisco, CA 94114, USA | 25650000,ELIZABETH ST,VICKSBURG ST,,,,VICKSBURG ST intersection,,12224
* 37.752358, -122.429150 | Elizabeth St & Blanche St, San Francisco, CA 94114, USA | 25652000,ELIZABETH ST,BLANCHE ST,,,,BLANCHE ST intersection,,12226
* 37.752343, -122.429729 | Sanchez St & Elizabeth St, San Francisco, CA 94114, USA | 25654000,ELIZABETH ST,SANCHEZ ST,,,,SANCHEZ ST intersection,,12228
* 37.752229, -122.431937 | Noe St & Elizabeth St, San Francisco, CA 94114, USA | 25740000,ELIZABETH ST,NOE ST,,,,NOE ST intersection,,12230
* 37.752229, -122.431937 | Noe St & Elizabeth St, San Francisco, CA 94114, USA | 25742000,ELIZABETH ST,CASTRO ST,,,,CASTRO ST intersection,,12232
* 37.752229, -122.431937 | Noe St & Elizabeth St, San Francisco, CA 94114, USA | 25761000,ELIZABETH ST,DIAMOND ST,,,,DIAMOND ST intersection,,12234
* 37.752229, -122.431937 | Noe St & Elizabeth St, San Francisco, CA 94114, USA | 25768000,ELIZABETH ST,DOUGLASS ST,,,,DOUGLASS ST intersection,,12236
* 37.751696, -122.440691 | Elizabeth St & Hoffman Ave, San Francisco, CA 94114, USA | 26084000,ELIZABETH ST,HOFFMAN AVE,,,,HOFFMAN AVE intersection,,12238
* 37.751587, -122.442695 | Elizabeth St & Grand View Ave, San Francisco, CA 94114, USA | 26088000,ELIZABETH ST,GRAND VIEW AVE,,,,GRAND VIEW AVE intersection,,12240
* 37.737191, -122.439703 | Diamond Heights Blvd & Elk St, San Francisco, CA 94131, USA | 22278000,ELK ST,DIAMOND HEIGHTS BLVD \ SUSSEX ST,,,,DIAMOND HEIGHTS BLVD \ SUSSEX ST intersection,,12241
* 37.737191, -122.439703 | Diamond Heights Blvd & Elk St, San Francisco, CA 94131, USA | 22268000,ELK ST,CHENERY ST,,,,CHENERY ST intersection,,12243
* 37.735527, -122.439749 | Elk St & Paradise Ave, San Francisco, CA 94131, USA | 22266000,ELK ST,PARADISE AVE,,,,PARADISE AVE intersection,,12245
* 37.734867, -122.440071 | Bosworth St & Elk St, San Francisco, CA 94131, USA | 22267000,ELK ST,BOSWORTH ST \ CONGO ST,,,,BOSWORTH ST \ CONGO ST intersection,,12247
* 37.738541, -122.419089 | Bocana St & Ellert St, San Francisco, CA 94110, USA | 21245000,ELLERT ST,BOCANA ST,,,,BOCANA ST intersection,,12248
* 37.738424, -122.417896 | Bennington St & Ellert St, San Francisco, CA 94110, USA | 21220000,ELLERT ST,BENNINGTON ST,,,,BENNINGTON ST intersection,,12250
* 37.738290, -122.416519 | Andover St & Ellert St, San Francisco, CA 94110, USA | 21217000,ELLERT ST,ANDOVER ST,,,,ANDOVER ST intersection,,12252
51102000,ELLINGTON AVE,END,,,,END intersection,,12253
* 37.714987, -122.443194 | Mt Vernon Ave & Ellington Ave, San Francisco, CA 94112, USA | 21513000,ELLINGTON AVE,MOUNT VERNON AVE,,,,MOUNT VERNON AVE intersection,,12255
* 37.714090, -122.444332 | Ellington Ave & Ottawa Ave, San Francisco, CA 94112, USA | 21509000,ELLINGTON AVE,OTTAWA AVE,,,,OTTAWA AVE intersection,,12257
* 37.713650, -122.444902 | Ellington Ave & Sala Terrace, San Francisco, CA 94112, USA | 21519000,ELLINGTON AVE,SALA TER,,,,SALA TER intersection,,12259
* 37.713203, -122.445469 | Ellington Ave & Foote Ave, San Francisco, CA 94112, USA | 21511000,ELLINGTON AVE,FOOTE AVE,,,,FOOTE AVE intersection,,12261
* 37.713203, -122.445469 | Ellington Ave & Foote Ave, San Francisco, CA 94112, USA | 21520000,ELLINGTON AVE,DICHIERA CT,,,,DICHIERA CT intersection,,12263
* 37.712173, -122.446799 | Ellington Ave & Naglee Ave, San Francisco, CA 94112, USA | 21503000,ELLINGTON AVE,NAGLEE AVE,,,,NAGLEE AVE intersection,,12265
* 37.711122, -122.448137 | Ellington Ave & Whipple Ave, San Francisco, CA 94112, USA | 21539000,ELLINGTON AVE,WHIPPLE AVE,,,,WHIPPLE AVE intersection,,12267
* 37.710069, -122.449463 | Ellington Ave & Farragut Ave, San Francisco, CA 94112, USA | 21549000,ELLINGTON AVE,FARRAGUT AVE,,,,FARRAGUT AVE intersection,,12269
52217000,ELLIOT ST,CAMPBELL AVE,,,,CAMPBELL AVE intersection,,12270
* 37.715746, -122.410750 | Teddy Ave & Elliot St, San Francisco, CA 94134, USA | 20387000,ELLIOT ST,TEDDY AVE,,,,TEDDY AVE intersection,,12272
* 37.715071, -122.410988 | Arleta Ave & Elliot St, San Francisco, CA 94134, USA | 20386000,ELLIOT ST,ARLETA AVE,,,,ARLETA AVE intersection,,12274
* 37.714376, -122.411316 | Raymond Ave & Elliot St, San Francisco, CA 94134, USA | 20385000,ELLIOT ST,RAYMOND AVE,,,,RAYMOND AVE intersection,,12276
* 37.713696, -122.411618 | Leland Ave & Elliot St, San Francisco, CA 94134, USA | 20383000,ELLIOT ST,LELAND AVE,,,,LELAND AVE intersection,,12278
* 37.785716, -122.405912 | 4th St & Ellis St, San Francisco, CA 94102, USA | 24892000,ELLIS ST,04TH ST \ MARKET ST \ STOCKTON ST,,,,04TH ST \ MARKET ST \ STOCKTON ST intersection,,12279
* 37.785510, -122.407870 | Powell St & Ellis St, San Francisco, CA 94102, USA | 24894000,ELLIS ST,POWELL ST,,,,POWELL ST intersection,,12281
* 37.785510, -122.407870 | Powell St & Ellis St, San Francisco, CA 94102, USA | 24895000,ELLIS ST,CYRIL MAGNIN ST,,,,CYRIL MAGNIN ST intersection,,12283
* 37.785297, -122.409536 | Mason St & Ellis St, San Francisco, CA 94102, USA | 24900000,ELLIS ST,MASON ST,,,,MASON ST intersection,,12285
* 37.785080, -122.411160 | Taylor St & Ellis St, San Francisco, CA 94102, USA | 24926000,ELLIS ST,TAYLOR ST,,,,TAYLOR ST intersection,,12287
* 37.784892, -122.412806 | Jones St & Ellis St, San Francisco, CA 94102, USA | 24936000,ELLIS ST,JONES ST,,,,JONES ST intersection,,12289
* 37.784663, -122.414472 | Leavenworth St & Ellis St, San Francisco, CA 94109, USA | 25139000,ELLIS ST,LEAVENWORTH ST,,,,LEAVENWORTH ST intersection,,12291
25140000,ELLIS ST,END,,,,END intersection,,12293
* 37.784458, -122.416096 | Hyde St & Ellis St, San Francisco, CA 94109, USA | 25144000,ELLIS ST,HYDE ST,,,,HYDE ST intersection,,12295
* 37.784248, -122.417740 | Larkin St & Ellis St, San Francisco, CA 94109, USA | 25149000,ELLIS ST,LARKIN ST,,,,LARKIN ST intersection,,12297
* 37.784054, -122.419375 | Polk St & Ellis St, San Francisco, CA 94109, USA | 25178000,ELLIS ST,POLK ST,,,,POLK ST intersection,,12299
* 37.783847, -122.420938 | Van Ness Ave & Ellis St, San Francisco, CA 94109, USA | 25190000,ELLIS ST,VAN NESS AVE,,,,VAN NESS AVE intersection,,12301
* 37.783644, -122.422657 | Franklin St & Ellis St, San Francisco, CA 94109, USA | 26489000,ELLIS ST,FRANKLIN ST,,,,FRANKLIN ST intersection,,12303
* 37.783424, -122.424329 | Gough St & Ellis St, San Francisco, CA 94109, USA | 26492000,ELLIS ST,GOUGH ST,,,,GOUGH ST intersection,,12305
* 37.782995, -122.427573 | Laguna St & Ellis St, San Francisco, CA 94109, USA | 26512000,ELLIS ST,LAGUNA ST,,,,LAGUNA ST intersection,,12307
54011000,ELLIS ST,QUICKSTEP LN,,,,QUICKSTEP LN intersection,,12309
* 37.782807, -122.428949 | Ellis St & Inca Ln, San Francisco, CA 94115, USA | 50322000,ELLIS ST,INCA LN,,,,INCA LN intersection,,12311
50323000,ELLIS ST,END,,,,END intersection,,12312
* 37.782680, -122.430006 | Ellis St & Hollis St, San Francisco, CA 94115, USA | 26517000,ELLIS ST,HOLLIS ST,,,,HOLLIS ST intersection,,12314
* 37.782581, -122.430853 | Webster St & Ellis St, San Francisco, CA 94115, USA | 26585000,ELLIS ST,WEBSTER ST,,,,WEBSTER ST intersection,,12316
50332000,ELLIS ST,END,,,,END intersection,,12318
* 37.782341, -122.432556 | Fillmore St & Ellis St, San Francisco, CA 94115, USA | 26586000,ELLIS ST,FILLMORE ST,,,,FILLMORE ST intersection,,12319
50331000,ELLIS ST,END,,,,END intersection,,12321
* 37.782164, -122.434195 | Steiner St & Ellis St, San Francisco, CA 94115, USA | 26593000,ELLIS ST,STEINER ST,,,,STEINER ST intersection,,12322
* 37.781948, -122.435799 | Pierce St & Ellis St, San Francisco, CA 94115, USA | 26612000,ELLIS ST,PIERCE ST,,,,PIERCE ST intersection,,12324
* 37.781735, -122.437452 | Scott St & Ellis St, San Francisco, CA 94115, USA | 26616000,ELLIS ST,SCOTT ST,,,,SCOTT ST intersection,,12326
* 37.781623, -122.438261 | Ellis St & Beideman St, San Francisco, CA 94115, USA | 26617000,ELLIS ST,BEIDEMAN ST,,,,BEIDEMAN ST intersection,,12328
* 37.781623, -122.438261 | Ellis St & Beideman St, San Francisco, CA 94115, USA | 26800000,ELLIS ST,DIVISADERO ST,,,,DIVISADERO ST intersection,,12330
* 37.781303, -122.440788 | Broderick St & Ellis St, San Francisco, CA 94115, USA | 26361000,ELLIS ST,BRODERICK ST,,,,BRODERICK ST intersection,,12332
* 37.781236, -122.441349 | Ellis St & St Joseph's Ave, San Francisco, CA 94115, USA | 26368000,ELLIS ST,SAINT JOSEPHS AVE \ TERRA VISTA AVE,,,,SAINT JOSEPHS AVE \ TERRA VISTA AVE intersection,,12334
* 37.742463, -122.414374 | Ellsworth St & Bernal Heights Blvd, San Francisco, CA 94110, USA | 21266000,ELLSWORTH ST,BERNAL HEIGHTS BLVD,,,,BERNAL HEIGHTS BLVD intersection,,12335
* 37.741561, -122.414457 | Ellsworth St & Powhattan Ave, San Francisco, CA 94110, USA | 21156000,ELLSWORTH ST,POWHATTAN AVE,,,,POWHATTAN AVE intersection,,12337
* 37.740352, -122.414564 | Ellsworth St & Eugenia Ave, San Francisco, CA 94110, USA | 21087000,ELLSWORTH ST,EUGENIA AVE,,,,EUGENIA AVE intersection,,12339
* 37.740352, -122.414564 | Ellsworth St & Eugenia Ave, San Francisco, CA 94110, USA | 21084000,ELLSWORTH ST,CORTLAND AVE,,,,CORTLAND AVE intersection,,12341
* 37.738388, -122.414612 | Ellsworth St & Jarboe Ave, San Francisco, CA 94110, USA | 21080000,ELLSWORTH ST,JARBOE AVE,,,,JARBOE AVE intersection,,12343
* 37.737144, -122.414724 | Ellsworth St & Tompkins Ave, San Francisco, CA 94110, USA | 21077000,ELLSWORTH ST,TOMPKINS AVE,,,,TOMPKINS AVE intersection,,12345
* 37.735965, -122.414829 | Ellsworth St & Ogden Ave, San Francisco, CA 94110, USA | 21183000,ELLSWORTH ST,OGDEN AVE,,,,OGDEN AVE intersection,,12347
* 37.735965, -122.414829 | Ellsworth St & Ogden Ave, San Francisco, CA 94110, USA | 21180000,ELLSWORTH ST,CRESCENT AVE,,,,CRESCENT AVE intersection,,12349
* 37.732210, -122.418982 | Alemany Blvd & Ellsworth St, San Francisco, CA 94112, USA | 20996000,ELLSWORTH ST,ALEMANY BLVD \ I-280 S OFF RAMP \ I-280 S ON RAMP,,,,ALEMANY BLVD \ I-280 S OFF RAMP \ I-280 S ON RAMP intersection,,12351
* 37.781722, -122.418922 | Polk St & Elm St, San Francisco, CA 94102, USA | 24465000,ELM ST,POLK ST,,,,POLK ST intersection,,12352
* 37.781506, -122.420468 | Van Ness Ave & Elm St, San Francisco, CA 94102, USA | 24475000,ELM ST,VAN NESS AVE,,,,VAN NESS AVE intersection,,12354
50325000,ELM ST,END,,,,END intersection,,12355
* 37.781306, -122.422199 | Franklin St & Elm St, San Francisco, CA 94102, USA | 24477000,ELM ST,FRANKLIN ST,,,,FRANKLIN ST intersection,,12357
* 37.781092, -122.423845 | Gough St & Elm St, San Francisco, CA 94102, USA | 25943000,ELM ST,GOUGH ST,,,,GOUGH ST intersection,,12359
* 37.779638, -122.435351 | Pierce St & Elm St, San Francisco, CA 94115, USA | 26064000,ELM ST,PIERCE ST,,,,PIERCE ST intersection,,12360
50333000,ELM ST,END,,,,END intersection,,12362
50348000,ELM ST,END,,,,END intersection,,12363
* 37.779418, -122.436964 | Scott St & Elm St, San Francisco, CA 94115, USA | 26069000,ELM ST,SCOTT ST,,,,SCOTT ST intersection,,12365
* 37.730650, -122.473322 | Rossmoor Dr & Elmhurst Dr, San Francisco, CA 94132, USA | 23074000,ELMHURST DR,ROSSMOOR DR,,,,ROSSMOOR DR intersection,,12366
* 37.730666, -122.472776 | Elmhurst Dr & Gladiolus Ln, San Francisco, CA 94132, USA | 33542000,ELMHURST DR,GLADIOLUS LN,,,,GLADIOLUS LN intersection,,12368
* 37.730666, -122.472776 | Elmhurst Dr & Gladiolus Ln, San Francisco, CA 94132, USA | 33501000,ELMHURST DR,ROSSMOOR DR,,,,ROSSMOOR DR intersection,,12370
* 37.738500, -122.403882 | Shafter Ave & Elmira St, San Francisco, CA 94124, USA | 33649000,ELMIRA ST,SHAFTER AVE,,,,SHAFTER AVE intersection,,12371
33251000,ELMIRA ST,THOMAS AVE,,,,THOMAS AVE intersection,,12373
* 37.736644, -122.403843 | Elmira St & Helena St, San Francisco, CA 94124, USA | 20776000,ELMIRA ST,HELENA ST,,,,HELENA ST intersection,,12375
51999000,ELMIRA ST,END,,,,END intersection,,12377
* 37.734406, -122.403584 | Augusta St & Elmira St, San Francisco, CA 94124, USA | 20766000,ELMIRA ST,AUGUSTA ST,,,,AUGUSTA ST intersection,,12379
* 37.733678, -122.403514 | Silver Ave & Elmira St, San Francisco, CA 94124, USA | 20764000,ELMIRA ST,SILVER AVE,,,,SILVER AVE intersection,,12381
50884000,ELMIRA ST,END,,,,END intersection,,12382
* 37.730798, -122.402866 | Thornton Ave & Elmira St, San Francisco, CA 94124, USA | 20646000,ELMIRA ST,THORNTON AVE,,,,THORNTON AVE intersection,,12384
* 37.726183, -122.459089 | Westwood Dr & Elmwood Way, San Francisco, CA 94112, USA | 22631000,ELMWOOD WAY,WESTWOOD DR,,,,WESTWOOD DR intersection,,12385
* 37.725815, -122.459816 | Faxon Ave & Elmwood Way, San Francisco, CA 94112, USA | 22656000,ELMWOOD WAY,FAXON AVE \ SOUTHWOOD DR,,,,FAXON AVE \ SOUTHWOOD DR intersection,,12387
50673000,ELMWOOD WAY,END,,,,END intersection,,12389
* 37.725815, -122.459816 | Faxon Ave & Elmwood Way, San Francisco, CA 94112, USA | 21278000,ELSIE ST,COSO AVE,,,,COSO AVE intersection,,12390
* 37.743235, -122.417425 | Elsie St & Esmeralda Ave, San Francisco, CA 94110, USA | 21279000,ELSIE ST,ESMERALDA AVE,,,,ESMERALDA AVE intersection,,12392
